SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_ANNUITY,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_CREDIT,AMT_INCOME_TOTAL
282217,0.0,0.0,34749.0,0.0,46.6,0.97,942300.0,265500.0
169646,0.0,0.0,41800.5,0.0,48.25,0.84,1515415.5,90000.0
398691,0.0,0.0,15115.5,0.0,60.63,4.5,276277.5,90000.0
427892,0.0,0.0,43578.0,1.0,60.27,4.5,986418.0,211500.0
113888,0.0,0.0,31018.5,0.0,59.3,4.5,1056447.0,180000.0
195101,0.0,0.0,9000.0,1.0,21.93,1.09,180000.0,112500.0
206592,0.0,0.0,17608.5,1.0,43.75,4.24,454500.0,135000.0
371010,0.0,0.0,18022.5,0.0,62.11,4.5,454500.0,32400.0
220737,0.0,0.0,19737.0,0.0,60.1,4.5,675000.0,67500.0
206360,0.0,0.0,14067.0,0.0,65.39,4.5,249606.0,90000.0
373072,0.0,0.0,9594.0,0.0,64.19,4.5,148140.0,157500.0
288442,0.0,0.0,21330.0,0.0,33.33,10.54,270000.0,180000.0
192729,0.0,0.0,27324.0,1.0,26.23,0.7,450000.0,157500.0
447241,0.0,0.0,27337.5,0.0,52.83,0.66,390960.0,157500.0
385481,0.0,0.0,34663.5,0.0,59.64,4.5,579942.0,135000.0
261269,0.0,0.0,32472.0,0.0,59.33,4.5,675000.0,81000.0
422334,0.0,0.0,13500.0,0.0,21.55,2.26,270000.0,112500.0
365860,0.0,0.0,34596.0,0.0,25.77,2.73,675000.0,135000.0
175863,0.0,0.0,18459.0,1.0,56.14,4.5,432661.5,148500.0
311943,0.0,0.0,25141.5,0.0,62.49,4.5,590337.0,112500.0
396676,0.0,1.0,40342.5,1.0,37.04,1.07,741235.5,270000.0
130150,0.0,0.0,36864.0,1.0,60.55,32.35,1256400.0,112500.0
154340,0.0,0.0,19071.0,0.0,46.86,6.61,283419.0,180000.0
378840,0.0,0.0,24750.0,0.0,42.61,8.64,495000.0,135000.0
278266,0.0,0.0,42790.5,0.0,62.46,4.5,1006920.0,112500.0
127580,0.0,1.0,28408.5,1.0,30.51,1.34,521280.0,315000.0
187850,0.0,0.0,10449.0,0.0,28.4,2.12,163512.0,37350.0
177184,0.0,0.0,27607.5,0.0,26.56,3.69,765000.0,90000.0
214235,0.0,0.0,26284.5,1.0,39.77,4.44,675000.0,225000.0
170643,0.0,3.0,31522.5,1.0,40.28,3.69,1078200.0,180000.0
276357,0.0,0.0,34510.5,1.0,22.03,2.53,970380.0,360000.0
252578,0.0,1.0,16875.0,0.0,42.79,7.74,337500.0,135000.0
321475,0.0,0.0,44860.5,0.0,57.83,1.62,472500.0,180000.0
448820,0.0,0.0,33750.0,0.0,45.1,4.44,675000.0,225000.0
110620,0.0,0.0,16875.0,0.0,61.84,4.5,337500.0,135000.0
195689,0.0,1.0,30073.5,0.0,35.47,5.0,622413.0,216000.0
108121,1.0,0.0,24682.5,1.0,45.46,5.59,364896.0,157500.0
117976,0.0,0.0,14769.0,0.0,50.56,4.5,286704.0,90000.0
388335,0.0,2.0,49428.0,1.0,31.41,0.63,1024740.0,180000.0
362030,0.0,0.0,43839.0,0.0,43.63,2.58,1102171.5,225000.0
212361,0.0,1.0,13500.0,0.0,53.55,2.59,270000.0,157500.0
138173,0.0,0.0,16749.0,0.0,55.59,4.5,345510.0,67500.0
250572,0.0,1.0,23814.0,1.0,31.49,9.52,810000.0,157500.0
119299,0.0,3.0,34596.0,0.0,28.49,8.32,675000.0,157500.0
398140,0.0,2.0,26032.5,1.0,46.64,2.04,364230.0,112500.0
296850,0.0,0.0,51948.0,1.0,62.9,4.5,1223010.0,180000.0
288875,0.0,0.0,11439.0,0.0,53.87,26.91,270000.0,67500.0
350091,0.0,0.0,16456.5,0.0,38.96,7.12,284400.0,112500.0
362583,1.0,0.0,16416.0,1.0,44.94,1.61,337500.0,121500.0
364163,0.0,0.0,21775.5,1.0,42.38,5.38,319981.5,112500.0
340822,0.0,1.0,9000.0,1.0,38.15,3.25,180000.0,180000.0
420018,0.0,1.0,52515.0,0.0,37.95,1.61,1320849.0,225000.0
369937,0.0,0.0,42660.0,0.0,50.89,14.92,1006920.0,360000.0
241799,1.0,0.0,20218.5,1.0,28.22,1.92,328405.5,225000.0
367026,0.0,0.0,43443.0,0.0,51.16,6.76,1575000.0,81000.0
118438,0.0,0.0,34587.0,1.0,43.87,12.18,868797.0,180000.0
438609,0.0,2.0,21001.5,1.0,38.45,3.26,647046.0,90000.0
374776,0.0,1.0,18670.5,0.0,30.02,2.45,420894.0,135000.0
145028,0.0,0.0,32211.0,0.0,54.45,4.65,558855.0,135000.0
449908,1.0,2.0,23859.0,0.0,26.45,2.78,490536.0,189000.0
308544,0.0,0.0,38286.0,0.0,51.03,5.5,1305000.0,135000.0
308437,0.0,0.0,39069.0,1.0,56.16,4.26,733315.5,166500.0
127232,0.0,0.0,33264.0,0.0,62.27,4.5,755190.0,94500.0
146243,0.0,0.0,13045.5,0.0,24.19,3.38,225000.0,103500.0
280206,0.0,0.0,49135.5,1.0,51.13,16.86,1286608.5,337500.0
332619,0.0,1.0,64264.5,0.0,40.57,8.12,1687266.0,225000.0
330793,0.0,0.0,58090.5,0.0,56.84,4.5,973327.5,225000.0
151198,0.0,0.0,24750.0,0.0,39.55,9.07,495000.0,202500.0
407063,0.0,0.0,20695.5,0.0,63.53,4.5,518562.0,90000.0
112407,0.0,2.0,31261.5,0.0,31.67,1.32,640080.0,90000.0
145622,0.0,0.0,31653.0,0.0,38.95,10.44,1078200.0,157500.0
192066,0.0,0.0,10264.5,0.0,44.5,2.53,269550.0,90000.0
296965,0.0,0.0,37669.5,0.0,38.72,1.43,1288350.0,90000.0
187785,0.0,1.0,8775.0,0.0,41.36,2.72,107820.0,99000.0
440571,0.0,2.0,40617.0,1.0,37.96,3.9,512446.5,180000.0
315972,0.0,0.0,15034.5,0.0,64.19,4.5,225000.0,252000.0
215875,0.0,2.0,6750.0,0.0,26.48,1.78,135000.0,45000.0
316373,0.0,0.0,19035.0,1.0,27.23,6.58,265851.0,112500.0
118928,0.0,1.0,15466.5,0.0,37.81,0.46,430582.5,135000.0
217938,1.0,0.0,17019.0,0.0,59.9,4.5,448056.0,72000.0
287627,0.0,1.0,22680.0,0.0,43.25,5.16,247275.0,99000.0
305600,0.0,0.0,22977.0,0.0,45.18,7.34,450000.0,225000.0
417825,0.0,1.0,39748.5,0.0,37.49,6.23,501435.0,144000.0
174365,0.0,0.0,11542.5,0.0,50.13,2.77,117162.0,67500.0
346642,0.0,1.0,35577.0,1.0,37.96,6.27,586633.5,121500.0
360453,0.0,0.0,34308.0,1.0,63.48,4.5,630000.0,90000.0
298838,0.0,0.0,11614.5,0.0,52.83,4.5,271066.5,54000.0
398885,0.0,0.0,24939.0,0.0,59.65,8.05,254700.0,157500.0
179784,0.0,2.0,39933.0,0.0,33.09,5.44,1006920.0,225000.0
310328,0.0,0.0,33120.0,1.0,29.59,0.71,810000.0,141606.0
123571,0.0,0.0,14148.0,0.0,61.72,4.5,143910.0,94500.0
139299,0.0,0.0,21406.5,0.0,46.33,9.28,659610.0,67500.0
192278,0.0,0.0,15268.5,0.0,65.83,4.5,263686.5,90000.0
448713,0.0,0.0,52294.5,1.0,42.41,20.62,535500.0,315000.0
133288,0.0,0.0,6750.0,1.0,28.74,5.56,135000.0,337500.0
332462,0.0,0.0,19125.0,0.0,30.43,3.98,382500.0,135000.0
254994,0.0,0.0,30568.5,0.0,61.86,9.68,1040985.0,157500.0
401615,0.0,1.0,42142.5,0.0,46.27,4.01,1436850.0,180000.0
103483,0.0,0.0,7308.0,0.0,51.01,4.38,127350.0,45000.0
338728,1.0,0.0,31153.5,0.0,34.41,5.51,592560.0,135000.0
134661,0.0,0.0,17338.5,0.0,26.37,2.66,299772.0,184500.0
265828,0.0,0.0,27423.0,0.0,23.58,1.28,521280.0,256500.0
446915,0.0,0.0,83286.0,1.0,44.7,22.27,900000.0,225000.0
372555,0.0,0.0,18706.5,0.0,42.13,1.23,277969.5,112500.0
260274,0.0,0.0,25488.0,0.0,40.18,8.17,248760.0,180000.0
334815,0.0,3.0,19908.0,0.0,42.72,12.77,598486.5,180000.0
431367,1.0,0.0,22018.5,0.0,33.25,0.46,450000.0,67500.0
239253,0.0,0.0,6750.0,0.0,31.31,7.4,135000.0,180000.0
197861,0.0,0.0,48204.0,0.0,34.53,0.29,493497.0,270000.0
237448,0.0,0.0,40167.0,0.0,35.59,0.62,945000.0,135000.0
143901,0.0,2.0,27868.5,0.0,36.21,2.42,864000.0,157500.0
275905,0.0,0.0,37669.5,1.0,47.5,11.89,1288350.0,157500.0
292964,0.0,0.0,40752.0,0.0,62.69,4.5,922266.0,225000.0
142280,0.0,0.0,7875.0,1.0,65.04,4.5,157500.0,180000.0
412906,0.0,0.0,21906.0,0.0,33.69,2.14,675000.0,90000.0
252520,0.0,2.0,20979.0,1.0,36.87,10.96,450000.0,270000.0
359080,0.0,2.0,21919.5,0.0,29.15,9.02,679500.0,135000.0
190191,0.0,0.0,13432.5,0.0,28.1,5.35,199080.0,112500.0
206229,0.0,1.0,33025.5,0.0,43.54,7.36,1125000.0,360000.0
344732,0.0,0.0,13419.0,0.0,59.54,4.5,454500.0,112500.0
342964,0.0,0.0,38700.0,0.0,29.72,7.07,1073835.0,135000.0
193167,0.0,1.0,23760.0,0.0,47.38,0.87,506889.0,81000.0
297341,0.0,0.0,37800.0,1.0,63.49,4.5,1288350.0,157500.0
263215,0.0,0.0,29416.5,0.0,56.75,4.5,886176.0,112500.0
143062,0.0,0.0,15448.5,1.0,27.32,2.85,315000.0,135000.0
220805,0.0,0.0,39469.5,0.0,44.68,6.45,1345500.0,135000.0
287711,0.0,2.0,24718.5,0.0,47.26,7.1,840996.0,54000.0
102399,0.0,1.0,29704.5,1.0,33.05,2.39,608076.0,135000.0
344501,0.0,0.0,22023.0,1.0,34.79,0.15,208512.0,148500.0
305212,0.0,0.0,29277.0,0.0,42.44,5.82,438084.0,180000.0
390348,0.0,0.0,16587.0,1.0,26.7,4.3,152820.0,157500.0
266925,0.0,0.0,49297.5,1.0,29.24,4.72,1024740.0,157500.0
296950,0.0,0.0,46084.5,1.0,38.53,3.04,900000.0,234000.0
173884,0.0,0.0,21645.0,1.0,47.06,8.27,234576.0,270000.0
267187,0.0,0.0,37885.5,1.0,29.54,7.37,695970.0,292500.0
286181,0.0,0.0,13045.5,1.0,25.36,3.91,163512.0,135000.0
398440,0.0,0.0,16155.0,0.0,38.81,5.17,343800.0,180000.0
273849,0.0,1.0,13225.5,1.0,33.76,6.71,180000.0,225000.0
187257,0.0,0.0,31518.0,0.0,25.81,2.17,805536.0,135000.0
174552,0.0,0.0,19827.0,0.0,41.9,0.33,273636.0,103500.0
105684,0.0,0.0,16852.5,0.0,33.76,14.84,343800.0,166500.0
187325,0.0,0.0,20016.0,0.0,57.91,4.5,285723.0,90000.0
155711,0.0,0.0,18265.5,0.0,64.79,4.5,687600.0,225000.0
335043,0.0,0.0,28917.0,0.0,54.14,4.5,679500.0,247500.0
421602,0.0,0.0,6750.0,1.0,24.01,5.21,135000.0,135000.0
194342,0.0,0.0,18040.5,1.0,31.83,3.64,225000.0,315000.0
402463,0.0,2.0,36166.5,0.0,38.46,11.98,589045.5,112500.0
123895,0.0,0.0,34587.0,0.0,54.19,4.88,1042560.0,391500.0
327177,0.0,0.0,17707.5,1.0,26.01,3.09,224136.0,202500.0
450891,0.0,0.0,70416.0,0.0,53.35,12.75,710640.0,382500.0
157517,0.0,0.0,34911.0,0.0,50.07,4.42,1078200.0,157500.0
410339,1.0,0.0,16155.0,0.0,30.31,4.64,343800.0,103500.0
290099,0.0,0.0,31149.0,0.0,31.62,4.43,837000.0,112500.0
427269,0.0,0.0,38200.5,0.0,41.8,4.33,1078200.0,180000.0
436837,0.0,0.0,26703.0,0.0,22.1,0.52,225000.0,157500.0
323117,0.0,0.0,9000.0,0.0,56.53,4.5,180000.0,90000.0
142000,1.0,2.0,45315.0,0.0,29.03,0.1,835380.0,99000.0
254182,0.0,0.0,19134.0,0.0,35.41,2.64,312768.0,135000.0
296864,0.0,0.0,46417.5,0.0,45.11,14.59,1092510.0,315000.0
271350,1.0,0.0,13914.0,0.0,58.3,4.5,270000.0,49500.0
312313,0.0,0.0,34596.0,0.0,55.06,4.5,675000.0,225000.0
230182,0.0,1.0,22455.0,1.0,30.12,7.74,278460.0,270000.0
152552,0.0,3.0,40716.0,0.0,31.99,9.19,557770.5,157500.0
333721,0.0,1.0,32364.0,1.0,32.23,1.88,1102500.0,292500.0
100645,0.0,0.0,31887.0,1.0,33.81,9.13,900000.0,247500.0
235526,0.0,0.0,8662.5,0.0,54.14,4.5,152820.0,49500.0
256781,0.0,0.0,9472.5,0.0,57.7,4.5,95940.0,40500.0
107949,0.0,1.0,20367.0,0.0,41.52,0.31,416052.0,157500.0
107420,0.0,2.0,34375.5,1.0,34.21,3.42,1061599.5,261000.0
250519,0.0,1.0,31653.0,1.0,34.4,5.05,1078200.0,157500.0
440337,0.0,1.0,22212.0,0.0,43.77,6.28,595903.5,225000.0
302973,0.0,0.0,23494.5,0.0,67.69,4.5,239850.0,112500.0
427951,0.0,1.0,22662.0,0.0,51.63,1.28,463284.0,135000.0
259608,0.0,1.0,18387.0,1.0,62.59,4.5,566055.0,135000.0
354716,0.0,2.0,11695.5,0.0,33.32,7.98,203760.0,67500.0
103518,1.0,3.0,36459.0,0.0,29.59,6.59,755190.0,180000.0
412999,0.0,0.0,32602.5,0.0,59.36,9.42,675000.0,175500.0
389285,0.0,0.0,11488.5,1.0,38.13,11.75,225000.0,76500.0
446299,0.0,0.0,22437.0,0.0,61.51,4.5,675000.0,90000.0
446418,0.0,0.0,46926.0,0.0,48.62,22.95,1350000.0,180000.0
114769,0.0,1.0,23949.0,0.0,32.06,6.16,301464.0,130500.0
352538,0.0,0.0,7065.0,1.0,32.87,0.58,225000.0,135000.0
191931,0.0,0.0,14112.0,0.0,42.7,4.02,269550.0,126000.0
361162,0.0,2.0,22500.0,1.0,39.17,1.87,450000.0,360000.0
412164,0.0,1.0,22500.0,0.0,30.71,3.05,450000.0,225000.0
297478,0.0,0.0,10876.5,0.0,29.66,8.86,180000.0,202500.0
127784,0.0,0.0,14305.5,1.0,42.28,5.26,135000.0,225000.0
407891,0.0,0.0,19840.5,0.0,47.29,6.69,447453.0,202500.0
425721,0.0,1.0,9000.0,0.0,26.17,1.05,180000.0,78750.0
300633,0.0,2.0,24799.5,1.0,44.45,7.81,675000.0,225000.0
269427,0.0,0.0,37449.0,0.0,30.67,3.85,1160973.0,225000.0
316158,0.0,0.0,34695.0,1.0,34.8,4.54,431104.5,157500.0
380661,0.0,0.0,41526.0,0.0,52.58,4.2,777024.0,202500.0
225696,0.0,0.0,44568.0,0.0,22.67,2.27,834048.0,171000.0
196522,0.0,1.0,16096.5,0.0,31.41,0.73,312768.0,90000.0
380477,0.0,0.0,38704.5,1.0,56.2,9.99,1319269.5,225000.0
394142,0.0,2.0,16366.5,0.0,38.93,18.51,555273.0,135000.0
104399,0.0,1.0,36616.5,1.0,29.9,7.28,1252278.0,270000.0
363182,0.0,1.0,25578.0,1.0,32.06,2.54,296505.0,135000.0
120412,0.0,2.0,12375.0,0.0,39.76,17.05,247500.0,135000.0
255165,0.0,1.0,25924.5,0.0,35.09,16.0,855175.5,135000.0
374019,0.0,0.0,10980.0,0.0,65.93,4.5,189000.0,51750.0
258820,0.0,0.0,42142.5,0.0,39.97,9.71,1436850.0,157500.0
312075,0.0,0.0,14350.5,0.0,65.31,4.5,254700.0,157500.0
107194,0.0,1.0,53185.5,1.0,31.44,7.37,505246.5,315000.0
122239,0.0,0.0,22527.0,0.0,51.47,4.5,677664.0,180000.0
453441,1.0,0.0,25443.0,0.0,50.13,0.71,653328.0,126000.0
249362,0.0,0.0,26086.5,0.0,63.53,1.01,654498.0,135000.0
179285,0.0,0.0,10714.5,0.0,22.69,2.46,207306.0,126000.0
323177,1.0,0.0,19602.0,0.0,38.46,6.95,542133.0,157500.0
272913,0.0,0.0,10507.5,0.0,57.45,4.5,145957.5,81000.0
231284,0.0,0.0,27684.0,0.0,48.28,9.9,625536.0,180000.0
303723,1.0,0.0,17775.0,1.0,30.9,0.35,225000.0,157500.0
280803,0.0,0.0,9976.5,0.0,67.59,4.5,138474.0,87750.0
237032,0.0,0.0,24246.0,1.0,52.13,0.79,824823.0,126000.0
246581,0.0,1.0,12375.0,0.0,30.1,2.12,247500.0,135000.0
456046,0.0,0.0,30573.0,0.0,37.3,4.22,450000.0,144000.0
307397,0.0,2.0,17613.0,0.0,35.65,1.15,261648.0,81000.0
253026,0.0,1.0,38263.5,0.0,34.76,0.97,900000.0,157500.0
445889,0.0,0.0,25321.5,0.0,68.96,4.5,254700.0,157500.0
261151,0.0,0.0,26217.0,0.0,54.48,23.0,808650.0,157500.0
424878,0.0,1.0,27261.0,0.0,45.76,20.83,840996.0,243000.0
316288,0.0,0.0,18657.0,1.0,53.04,20.96,385164.0,157500.0
396558,0.0,1.0,26608.5,0.0,39.52,3.19,604152.0,54000.0
298181,0.0,1.0,52029.0,0.0,30.61,3.04,1493086.5,225000.0
276342,1.0,0.0,19746.0,1.0,34.86,4.5,403330.5,135000.0
189003,0.0,0.0,13500.0,1.0,48.08,7.92,270000.0,202500.0
356833,0.0,0.0,19255.5,0.0,41.57,3.78,454500.0,315000.0
209292,0.0,0.0,42696.0,0.0,41.07,0.63,1007761.5,207000.0
396836,1.0,0.0,25933.5,0.0,35.65,2.59,665892.0,112500.0
390050,0.0,0.0,31396.5,0.0,55.69,4.5,738000.0,112500.0
354361,0.0,0.0,24376.5,0.0,52.82,19.75,675000.0,94500.0
245218,0.0,0.0,70218.0,1.0,49.04,7.75,738171.0,270000.0
359390,0.0,0.0,24331.5,0.0,43.41,2.12,312768.0,180000.0
274422,0.0,0.0,17797.5,1.0,49.26,2.45,225000.0,112500.0
439895,0.0,2.0,34587.0,0.0,37.21,17.37,1042560.0,103500.0
181389,0.0,2.0,33277.5,1.0,38.95,3.79,1133748.0,225000.0
165595,0.0,0.0,9000.0,0.0,27.46,1.67,180000.0,157500.0
435271,0.0,0.0,24561.0,0.0,42.41,9.63,835605.0,202500.0
252051,0.0,1.0,37800.0,1.0,44.62,4.59,1288350.0,225000.0
154401,0.0,0.0,49297.5,0.0,44.31,20.72,1024740.0,135000.0
311127,0.0,1.0,21361.5,1.0,40.93,14.75,180000.0,225000.0
244569,0.0,0.0,13774.5,1.0,62.17,4.5,312768.0,90000.0
293440,0.0,1.0,15165.0,0.0,27.26,0.53,225000.0,67500.0
373189,0.0,0.0,26262.0,0.0,33.0,6.64,490495.5,270000.0
439780,0.0,2.0,35419.5,0.0,37.7,11.63,1206954.0,225000.0
246452,0.0,0.0,11988.0,0.0,68.36,4.5,119925.0,85500.0
177610,0.0,0.0,22500.0,1.0,54.9,18.25,450000.0,157500.0
256240,0.0,0.0,10908.0,0.0,43.84,12.72,148140.0,90000.0
424689,0.0,1.0,22099.5,0.0,44.83,7.56,518562.0,171000.0
259562,0.0,0.0,26613.0,0.0,44.55,11.74,521280.0,90000.0
393322,0.0,0.0,18589.5,1.0,68.43,4.5,267102.0,135000.0
201956,0.0,0.0,7240.5,1.0,65.65,4.5,127350.0,67500.0
192020,0.0,2.0,25236.0,1.0,56.66,4.5,592560.0,180000.0
141605,0.0,0.0,12001.5,0.0,66.76,4.5,269550.0,112500.0
315963,0.0,0.0,29853.0,1.0,27.22,5.29,805536.0,171000.0
180002,0.0,0.0,16668.0,0.0,50.44,4.5,298512.0,162000.0
149737,0.0,0.0,41130.0,1.0,47.86,10.12,805536.0,378000.0
232827,0.0,1.0,9000.0,1.0,30.25,4.21,180000.0,225000.0
281263,0.0,2.0,32337.0,0.0,30.33,6.81,760225.5,90000.0
104212,0.0,0.0,40455.0,0.0,61.04,4.5,605448.0,202500.0
421360,0.0,0.0,15966.0,0.0,63.55,4.5,312768.0,72000.0
145674,0.0,2.0,23931.0,0.0,29.65,0.97,814041.0,90000.0
416408,0.0,1.0,34911.0,0.0,32.7,3.87,1078200.0,117000.0
286370,0.0,0.0,16353.0,0.0,64.72,4.5,566055.0,360000.0
204695,0.0,0.0,16263.0,0.0,43.48,23.24,231813.0,112500.0
145751,0.0,1.0,24813.0,0.0,45.13,10.21,364896.0,270000.0
320019,0.0,2.0,43006.5,0.0,31.42,12.19,733315.5,202500.0
113619,0.0,0.0,25330.5,0.0,59.88,4.5,258709.5,135000.0
350952,0.0,0.0,15498.0,0.0,24.61,2.5,270000.0,225000.0
273760,1.0,0.0,8311.5,0.0,65.13,4.5,103558.5,72000.0
373678,0.0,1.0,22018.5,1.0,34.23,1.38,450000.0,157500.0
131963,1.0,0.0,9000.0,1.0,22.76,1.54,180000.0,135000.0
194445,0.0,0.0,48465.0,0.0,40.28,3.12,450000.0,202500.0
256964,0.0,0.0,22180.5,1.0,28.23,1.32,364896.0,130500.0
435748,0.0,0.0,23364.0,0.0,58.05,4.5,359374.5,135000.0
214074,0.0,0.0,23107.5,0.0,51.53,15.84,450000.0,165600.0
150336,0.0,0.0,16011.0,0.0,40.36,5.43,284400.0,90000.0
404642,0.0,0.0,53541.0,0.0,55.76,4.5,1350000.0,135000.0
175584,0.0,1.0,44950.5,0.0,37.32,3.07,454500.0,157500.0
123284,0.0,2.0,24363.0,0.0,33.05,7.02,225000.0,94500.0
349850,0.0,0.0,18976.5,0.0,60.38,4.5,657702.0,157500.0
155969,1.0,0.0,53329.5,1.0,25.99,3.69,675000.0,157500.0
177930,1.0,0.0,23238.0,1.0,51.95,2.97,292500.0,360000.0
446641,0.0,0.0,22995.0,1.0,47.1,9.19,490536.0,112500.0
189129,0.0,0.0,16371.0,0.0,33.65,8.88,225000.0,112500.0
451290,0.0,1.0,31189.5,0.0,44.27,4.58,1129500.0,171000.0
173097,0.0,0.0,20250.0,0.0,55.95,4.5,405000.0,126000.0
369320,0.0,0.0,19530.0,0.0,23.8,1.22,360000.0,81000.0
218436,0.0,0.0,37278.0,1.0,53.8,3.16,876816.0,157500.0
231915,0.0,0.0,20236.5,1.0,37.01,1.38,416052.0,135000.0
120648,0.0,2.0,30528.0,0.0,44.5,0.25,942300.0,225000.0
167944,0.0,2.0,35239.5,1.0,37.08,2.02,729792.0,112500.0
109221,0.0,1.0,46048.5,0.0,31.72,3.24,426384.0,135000.0
271378,1.0,0.0,20767.5,1.0,28.62,0.56,225000.0,112500.0
154267,0.0,0.0,15588.0,0.0,58.74,4.5,364896.0,72000.0
194896,0.0,1.0,21775.5,0.0,35.39,5.82,675000.0,99000.0
379258,0.0,0.0,16087.5,1.0,26.39,3.19,585000.0,292414.5
373694,0.0,0.0,25447.5,1.0,26.39,3.94,239850.0,202500.0
243970,0.0,0.0,7245.0,0.0,49.62,3.06,71955.0,27000.0
387456,0.0,0.0,29205.0,1.0,53.16,8.55,490495.5,360000.0
306266,0.0,0.0,34749.0,0.0,51.74,6.74,1183963.5,85500.0
307714,0.0,0.0,19476.0,0.0,61.38,4.5,675000.0,180000.0
166531,1.0,1.0,45805.5,1.0,27.36,0.81,1081143.0,315000.0
274166,0.0,1.0,24232.5,1.0,52.24,2.08,225000.0,202500.0
365657,0.0,0.0,39438.0,1.0,27.35,2.89,497520.0,157500.0
132618,0.0,1.0,51412.5,0.0,37.28,9.33,1006920.0,126000.0
335364,0.0,0.0,16821.0,1.0,44.41,1.65,517500.0,112500.0
386815,0.0,0.0,35397.0,0.0,48.48,5.85,1282500.0,225000.0
201404,0.0,0.0,29677.5,1.0,56.12,18.77,614223.0,121500.0
124030,0.0,0.0,25209.0,0.0,53.07,4.5,521280.0,135000.0
253885,0.0,1.0,37134.0,0.0,30.4,1.9,508500.0,360000.0
223982,0.0,2.0,5013.0,1.0,36.78,2.87,90000.0,58500.0
152089,0.0,2.0,36265.5,0.0,26.12,1.6,1006069.5,270000.0
322796,0.0,0.0,23476.5,1.0,33.17,0.55,480060.0,157500.0
187226,0.0,0.0,14751.0,1.0,59.09,4.5,254700.0,76500.0
371056,0.0,2.0,40167.0,0.0,41.31,5.65,945000.0,157500.0
176833,1.0,0.0,36211.5,1.0,46.7,4.5,495882.0,135000.0
393183,0.0,1.0,17779.5,0.0,45.96,5.64,316125.0,135000.0
349382,0.0,2.0,21996.0,1.0,37.13,9.95,454500.0,157500.0
273624,0.0,1.0,14467.5,1.0,44.82,4.05,167076.0,202500.0
151296,0.0,0.0,19998.0,0.0,62.98,4.5,679500.0,90000.0
274531,0.0,0.0,53455.5,0.0,62.91,26.57,1258650.0,180000.0
240922,0.0,0.0,38137.5,1.0,54.71,12.32,1058197.5,270000.0
426584,0.0,0.0,8532.0,0.0,55.86,4.5,152820.0,79200.0
151601,0.0,1.0,33750.0,1.0,38.74,0.7,675000.0,180000.0
158409,0.0,3.0,24948.0,0.0,47.61,21.42,518562.0,103500.0
398614,0.0,0.0,35937.0,1.0,58.37,8.23,592560.0,270000.0
349272,0.0,1.0,53568.0,0.0,35.01,14.29,957033.0,225000.0
265067,0.0,1.0,25537.5,1.0,33.96,8.24,545040.0,247500.0
280295,1.0,2.0,27652.5,0.0,35.47,0.83,539100.0,135000.0
398435,0.0,0.0,35617.5,0.0,40.0,7.3,545040.0,157500.0
455915,0.0,0.0,20952.0,0.0,50.53,5.38,225000.0,36000.0
401298,0.0,0.0,7047.0,1.0,53.26,1.02,67500.0,180000.0
216247,0.0,0.0,13261.5,0.0,33.53,9.27,270000.0,81000.0
108904,0.0,0.0,9000.0,1.0,47.58,1.78,180000.0,81000.0
104527,0.0,0.0,6750.0,0.0,49.49,8.07,135000.0,90000.0
165249,0.0,0.0,11007.0,1.0,43.91,1.66,180000.0,90000.0
103685,0.0,0.0,31500.0,0.0,30.29,8.4,630000.0,225000.0
139616,0.0,1.0,29547.0,0.0,28.7,4.17,280170.0,135000.0
399430,0.0,0.0,7434.0,0.0,67.16,27.24,130824.0,76500.0
230106,0.0,3.0,17437.5,0.0,36.54,8.96,371245.5,63000.0
127809,0.0,0.0,11250.0,0.0,57.25,4.5,225000.0,157500.0
244831,0.0,0.0,18522.0,0.0,40.23,4.43,163008.0,99000.0
230729,0.0,0.0,24430.5,0.0,40.62,4.8,835605.0,270000.0
328897,0.0,0.0,26230.5,0.0,52.47,11.96,592560.0,279000.0
258467,0.0,0.0,27126.0,0.0,36.9,1.49,239850.0,139500.0
185651,0.0,0.0,25803.0,0.0,45.5,1.22,582804.0,180000.0
387263,0.0,0.0,6750.0,0.0,29.51,1.19,135000.0,112500.0
299186,0.0,1.0,17221.5,0.0,27.56,3.18,648000.0,112500.0
115526,0.0,0.0,36292.5,1.0,24.46,3.11,1125000.0,166500.0
216709,0.0,0.0,47637.0,1.0,49.17,12.54,553500.0,247500.0
406785,0.0,0.0,17095.5,0.0,55.85,4.5,450000.0,202500.0
282938,0.0,1.0,24817.5,1.0,38.29,5.1,229230.0,360000.0
258050,1.0,0.0,9000.0,0.0,23.75,0.95,180000.0,121500.0
359512,0.0,0.0,39870.0,0.0,53.4,10.51,1265724.0,315000.0
249775,1.0,0.0,20808.0,1.0,32.73,6.17,495000.0,148500.0
196240,0.0,0.0,38506.5,0.0,47.39,19.47,527373.0,382500.0
190134,0.0,1.0,40216.5,1.0,29.08,3.59,592560.0,225000.0
196176,0.0,0.0,9000.0,0.0,42.6,3.1,180000.0,67500.0
383497,1.0,0.0,40477.5,0.0,38.32,0.37,512338.5,166500.0
417570,0.0,1.0,45000.0,0.0,46.74,9.4,900000.0,202500.0
364342,0.0,2.0,29529.0,0.0,32.36,13.26,526491.0,157500.0
442523,0.0,1.0,47952.0,1.0,43.14,9.81,900000.0,225000.0
